,steps,self_finding_steps,prop_selected_correctly,participant,level
351,233,6.666666666666667,0.125,6,33
352,47,7.0,0.0,6,34
353,297,6.909090909090909,0.07692307692307693,6,35
354,464,6.857142857142857,0.13333333333333333,6,36
355,146,6.75,0.25,6,37
356,83,7.0,0.0,6,38
357,124,7.0,0.0,6,39
358,12,7.0,0.0,6,40
359,20,7.0,0.0,6,41
360,62,3.5,0.3333333333333333,6,42
361,56,7.0,0.0,6,43
362,208,6.75,0.1111111111111111,6,44
363,1097,6.1875,0.17647058823529413,6,45
364,268,7.0,0.0,6,46
365,58,7.0,0.0,6,47
366,151,6.444444444444445,0.1111111111111111,6,48
367,153,6.454545454545454,0.15384615384615385,6,49
368,48,7.0,0.0,6,50
369,205,6.909090909090909,0.07692307692307693,6,51
370,39,7.0,0.0,6,52
371,497,7.0,0.25,7,0
372,356,6.2,0.5714285714285714,7,1
373,462,,,7,2
374,236,7.0,0.0,7,3
375,593,,,7,4
376,429,6.0,0.5,7,5
377,611,,,7,6
378,591,,,7,7
379,240,,,7,8
380,765,6.0,1.0,7,9
381,123,,,7,10
382,384,6.333333333333333,0.3333333333333333,7,11
383,98,,,7,12
384,242,7.0,0.0,7,13
385,70,,,7,14
386,241,3.0,1.0,7,15
387,552,4.0,1.0,7,16
388,54,,,7,17
389,199,7.0,0.0,7,18
390,457,6.0,0.3333333333333333,7,19
391,877,1.0,1.0,7,20
392,282,7.0,0.0,7,21
393,237,7.0,0.0,7,22
394,214,6.5,0.5,7,23
395,175,,,7,24
396,1086,6.0,0.5,7,25
397,173,,,7,26
398,1143,3.5,0.5,7,27
399,179,,,7,28
400,1422,,,7,29
401,171,,,7,30
402,116,,,7,31
403,642,,,7,32
404,590,,,7,33
405,139,,,7,34
406,1986,6.0,0.5,7,35
407,371,,,7,36
408,539,,,7,37
409,16,,,7,38
410,1216,,,7,39
411,289,,,7,40
412,1391,,,7,41
413,151,,,7,42
414,2791,,,7,43
415,2489,,,7,44
416,1764,7.0,0.0,7,45
417,717,,,7,46
418,1112,,,7,47
419,1536,,,7,48
420,1078,,,7,49
421,1156,,,7,50
422,1288,,,7,51
423,404,,,7,52
424,50,,,8,0
425,38,,,8,1
426,167,,,8,2
427,150,,,8,3
428,48,,,8,4
429,105,,,8,5
430,82,,,8,6
431,129,,,8,7
432,18,,,8,8
433,59,,,8,9
434,18,,,8,10
435,22,,,8,11
436,95,,,8,12
437,96,,,8,13
438,226,,,8,14
439,89,,,8,15
440,76,,,8,16
441,30,,,8,17
442,195,,,8,18
443,10,,,8,19
444,40,,,8,20
445,68,,,8,21
446,59,,,8,22
447,119,,,8,23
448,31,,,8,24
449,30,,,8,25
450,38,,,8,26
451,76,,,8,27
452,36,,,8,28
453,90,,,8,29
454,20,,,8,30
455,18,,,8,31
456,36,,,8,32
457,66,,,8,33
458,137,,,8,34
459,96,,,8,35
460,439,,,8,36
461,198,,,8,37
462,454,,,8,38
463,415,,,8,39
464,291,,,8,40
465,249,,,8,41
466,73,,,8,42
467,403,,,8,43
468,236,,,8,44
469,227,,,8,45
470,28,,,8,46
471,103,,,8,47
472,2377,,,8,48
473,567,,,8,49
474,95,,,8,50
475,24,,,8,51
476,46,,,8,52
477,378,4.822222222222222,0.8734177215189873,9,0
478,42,5.333333333333333,0.5,9,1
479,20,2.3333333333333335,0.75,9,2
480,96,4.538461538461538,0.7142857142857143,9,3
481,18,4.0,0.3333333333333333,9,4
482,20,2.6666666666666665,0.75,9,5
483,14,1.5,1.0,9,6
484,33,4.4,0.7142857142857143,9,7
485,14,2.5,1.0,9,8
486,25,2.25,1.0,9,9
487,28,3.6666666666666665,0.75,9,10
488,62,4.5,0.7777777777777778,9,11
489,34,3.8,0.8333333333333334,9,12
490,27,3.6666666666666665,1.0,9,13
491,26,3.75,1.0,9,14
492,39,4.2,1.0,9,15
493,48,3.7142857142857144,0.6666666666666666,9,16
494,20,3.3333333333333335,1.0,9,17
495,20,2.6666666666666665,1.0,9,18
496,12,3.0,1.0,9,19
497,28,4.0,1.0,9,20
498,72,4.857142857142857,0.875,9,21
